timestamp,p10,median,p90
2015-05-03,-611.96265,-61.141846,796.5547
2015-05-04,5396.1436,6341.69,7789.702
2015-05-05,4514.078,5370.8286,6530.9883
2015-05-06,4482.703,5388.3657,6595.11
2015-05-07,4336.7505,5243.2114,6477.2134
2015-05-08,5188.7705,6059.506,7431.9805
2015-05-09,4721.4346,5602.427,6757.218
2015-05-10,-125.82349,400.56323,1331.6606
2015-05-11,4208.988,5065.3545,6344.1587
2015-05-12,3617.91,4542.8335,5850.5244
2015-05-13,3575.8176,4573.8037,5962.6387
2015-05-14,-981.43677,-281.38794,841.2771
2015-05-15,4351.057,5323.9287,6715.9316
2015-05-16,4596.384,5528.1055,6837.8613
2015-05-17,-542.1262,20.72998,925.08374
2015-05-18,5092.134,6018.4385,7402.7363
2015-05-19,4503.1323,5361.267,6564.7856
2015-05-20,4390.2617,5247.8076,6484.21
2015-05-21,4924.706,5787.055,7123.4707
2015-05-22,5200.132,6089.6304,7687.4517
2015-05-23,4485.5767,5445.064,7142.599
2015-05-24,-150.94849,541.87573,1787.5498
2015-05-25,-903.655,29.441895,1685.7515
2015-05-26,3900.633,5135.8105,7138.535
2015-05-27,3332.54,4347.0723,5982.334
2015-05-28,3839.5327,4735.923,6230.155
2015-05-29,4276.4604,5111.216,6494.715
2015-05-30,4387.7544,5237.4727,6659.946
2015-05-31,-483.74487,107.74902,1207.1792
2015-06-01,5943.5796,7137.325,8949.261
2015-06-02,4576.145,5437.336,6773.5713
2015-06-03,4893.6533,5754.755,7202.8154
2015-06-04,-46.18579,978.73584,3758.0159
2015-06-05,5681.1504,6803.144,8681.137
2015-06-06,4247.067,5045.6836,6240.401
2015-06-07,-795.8157,-255.96997,580.9424
2015-06-08,3927.1719,4702.556,5690.9297
2015-06-09,3310.2324,3994.3884,4849.26
2015-06-10,3349.2285,3985.9956,4845.4385
2015-06-11,3482.942,4114.42,4928.744
2015-06-12,4076.5674,4691.7695,5484.522
2015-06-13,4699.822,5371.81,6252.037
2015-06-14,-430.49194,47.870117,734.1201
2015-06-15,5390.9185,6138.8403,7338.3003
2015-06-16,4478.2856,5221.4053,6190.1973
2015-06-17,4429.7505,5129.4746,6018.711
2015-06-18,4473.674,5119.0977,6032.344
2015-06-19,4862.2144,5559.1304,6544.85
2015-06-20,4331.997,4881.814,5624.3833
2015-06-21,-247.44556,114.799805,666.9302
2015-06-22,4118.966,4708.3057,5472.3643
2015-06-23,3450.516,4012.129,4741.9927
2015-06-24,3353.9504,3929.6545,4687.3354
2015-06-25,3717.9204,4271.8,5073.5713
2015-06-26,4277.1743,4831.047,5679.706
2015-06-27,4614.1157,5267.1753,6261.891
2015-06-28,-234.49194,14.614014,650.9238
2015-06-29,5640.0293,6550.504,7985.7695
2015-06-30,4774.673,5465.621,6562.965
2015-07-01,4771.0117,5419.6206,6491.7656
2015-07-02,4601.7627,5253.9023,6277.668
2015-07-03,5031.9194,5821.436,6961.258
2015-07-04,4408.4795,5081.202,6103.309
2015-07-05,-264.0183,162.93262,886.03076
2015-07-06,4091.3276,4733.835,5495.241
2015-07-07,3687.326,4361.0806,5169.505
2015-07-08,3676.3857,4275.0654,4989.161
2015-07-09,3960.698,4578.7812,5314.608
2015-07-10,4199.258,4793.5967,5530.178
2015-07-11,4768.869,5462.525,6311.353
2015-07-12,-276.37427,191.6477,842.719
2015-07-13,5320.84,6115.08,7339.0894
2015-07-14,4416.173,5123.23,6070.7676
2015-07-15,4588.1533,5298.5566,6217.464
2015-07-16,4528.904,5193.6997,6066.8784
2015-07-17,4809.952,5517.96,6484.036
2015-07-18,4153.8735,4815.8135,5606.161
2015-07-19,-259.21948,191.03687,859.66064
2015-07-20,4165.2793,4891.786,5776.8687
2015-07-21,3715.185,4485.1133,5322.834
2015-07-22,3499.5369,4087.9072,4875.037
2015-07-23,3616.0547,4191.1357,4967.398
2015-07-24,4167.6313,4795.558,5672.034
2015-07-25,4387.464,5155.5703,6277.117
2015-07-26,-444.57788,-21.506592,905.59814
2015-07-27,5326.212,6356.4043,8257.781
2015-07-28,4765.305,5760.9033,7616.073
2015-07-29,4711.293,5764.121,7661.6772
2015-07-30,4800.6514,5895.991,7730.7783
2015-07-31,5079.1094,6304.441,8526.308
