timestamp,p10,median,p90
2015-07-02,6528.297,7698.2896,9126.516
2015-07-03,7345.3545,8537.669,10125.17
2015-07-04,5837.7256,7046.3643,8597.182
2015-07-05,-1346.752,110.583496,1903.7866
2015-07-06,5605.851,6663.2725,7951.271
2015-07-07,5519.429,6356.2085,7450.464
2015-07-08,5339.577,6165.0815,7305.5923
2015-07-09,4789.052,5651.6914,6657.782
2015-07-10,5066.0205,5956.7573,7065.5225
2015-07-11,6531.113,7524.9497,8735.203
2015-07-12,-1023.41943,604.71045,2329.9805
2015-07-13,7807.593,8926.719,10431.846
2015-07-14,7390.5977,8472.199,9802.629
2015-07-15,7116.144,8199.253,9528.816
2015-07-16,6109.3657,7316.126,8721.703
2015-07-17,7214.0195,8401.38,9865.928
2015-07-18,5307.6797,6274.437,7303.1865
2015-07-19,92.56543,1354.4463,2516.3113
2015-07-20,5417.0044,6291.608,7148.608
2015-07-21,5339.5444,6108.894,6943.4673
2015-07-22,4957.5015,5798.512,6642.883
2015-07-23,4492.709,5363.951,6154.858
2015-07-24,5033.4414,5939.0005,6923.638
2015-07-25,6291.9346,7336.9746,8534.547
2015-07-26,-1017.8418,498.68994,2251.56
2015-07-27,8434.6,10193.467,12261.053
2015-07-28,8325.008,10123.66,12543.207
2015-07-29,7700.0186,9825.128,12468.383
2015-07-30,6536.542,8906.735,11962.8125
2015-07-31,7698.9736,10056.867,13366.003
